INPUT:image_left	INPUT:image_right	INPUT:query	INPUT:source_left	INPUT:source_right	OUTPUT:result	CONFIDENCE:result	GOLDEN:result	
https://storage.mds.yandex.net/get-mturk/66374/b5621355-b0f7-4999-a2c4-6ddb0adf5b5b.png	https://storage.mds.yandex.net/get-mturk/64007/f28948a5-26b5-4f8f-8b6a-c2364cc1d006.png	календарь дежурств пожарной охраны 2019 год	http://www.bezengi.ru/ru/node/312	https://fireguys.ru/documentation/organizacija-sluzhby/karaulnaja-sluzhba/-smena-karaulov-v-podrazdelenijah-pozharnoi-ohrany.html	fst	95.80%		
https://storage.mds.yandex.net/get-mturk/55848/2a135fb5-0a2f-4077-b776-80154edf6dc4.png	https://storage.mds.yandex.net/get-mturk/243965/1f54c938-d682-4681-afe9-62d8cc32f4b8.png	asus m5a78l-m lx3 обзор	https://sidex.ru/obzor.php?id=137302	https://www.onlinetrade.ru/catalogue/materinskie_platy-c340/asus/fullreviews/materinskaya_plata_asus_m5a78l_m_lx3_am3_microatx-159664-r8265.html	fst	65.67%		
https://storage.mds.yandex.net/get-mturk/100555/68d18efb-a217-490a-97ec-3db6a0093d26.png	https://storage.mds.yandex.net/get-mturk/36745/72561ba8-ffbc-44b6-b5e4-0e327c039cad.png	samsung galaxy watch и samsung galaxy watch active	https://4pda.ru/2019/04/18/357031/	https://keddr.com/2019/07/v-set-slili-ofitsialnyie-renderyi-samsung-galaxy-note10-i-galaxy-watch-active-2/	fst	46.62%		
https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	https://storage.mds.yandex.net/get-mturk/100555/68d18efb-a217-490a-97ec-3db6a0093d26.png	samsung galaxy watch и samsung galaxy watch active	https://www.samsung.com/ru/wearables/galaxy-watch-active-r500/SM-R500NZSASER/	https://4pda.ru/2019/04/18/357031/	fst	100.00%	fst	
https://storage.mds.yandex.net/get-mturk/100555/68d18efb-a217-490a-97ec-3db6a0093d26.png	https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	samsung galaxy watch и samsung galaxy watch active	https://4pda.ru/2019/04/18/357031/	https://www.samsung.com/global/galaxy/galaxy-watch-active/	snd	90.30%		
https://storage.mds.yandex.net/get-mturk/243965/ceedd8c1-4a34-40d1-982e-4aeb9580b02b.png	https://storage.mds.yandex.net/get-mturk/26798/1f9e31a7-f76d-46af-a825-13af6c206a0d.png	меновазин инструкция по применению для чего применяется	https://womanadvice.ru/ot-chego-pomogaet-menovazin-i-kak-ego-pravilno-primenyat	https://sovets.net/13178-menovazin-instrukciya-po-primeneniyu.html	snd	79.08%		
https://storage.mds.yandex.net/get-mturk/65951/4747ae14-34eb-4eb3-9a0d-3f12250a7ea3.png	https://storage.mds.yandex.net/get-mturk/398779/380d6c74-8e65-4c91-99bf-1c67fb6c5581.png	nehs d [ehufle минска	https://www.tez-tour.com/region.html?regionId=5734	https://www.holiday.by/countries/Egypt/hurgada/tours	snd	92.65%		
https://storage.mds.yandex.net/get-mturk/204494/7244e804-f465-48ef-bad2-57e1cf249389.png	https://storage.mds.yandex.net/get-mturk/34220/c0576da7-f9a7-49f0-a721-f7e38ce0885a.png	косметиста	http://luckykosmetista.blogspot.com/	https://irecommend.ru/users/kosmetista?page=5	snd	95.35%		
https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	https://storage.mds.yandex.net/get-mturk/67555/2fdc7f9a-a8c7-46d6-a3b5-1cd4ab0fa339.png	инвентарь программиста 2019	https://geekhacker.ru/sborka-igrovogo-pk/	https://www.fl.ru/projects/3857845/php--mysql-inventar.html	fst	94.81%		
https://storage.mds.yandex.net/get-mturk/64113/9c7fe0da-bf86-4260-bd83-27721c0f3e8c.png	https://storage.mds.yandex.net/get-mturk/100555/2d19e5a0-f57f-4aa6-9d0d-693fb88d3e2f.png	почта gmail вход	http://hsl.guru/gmail-com-pochta-vhod-v-gugl-pochtu/	https://yandex.ru/local/events/90733	fst	93.94%		
https://storage.mds.yandex.net/get-mturk/64929/476349ed-710e-4cb9-80e4-7e1ad8c9e7f5.png	https://storage.mds.yandex.net/get-mturk/55848/3ef0af4d-643f-4a89-a78f-344d310e225f.png	мазь вишневского	https://medside.ru/maz-vishnevskogo	https://oren.ru/pochemu-maz-vishnevskogo/	fst	84.17%		
https://storage.mds.yandex.net/get-mturk/36745/6f1096d7-091f-44c1-a7da-7d265479854f.png	https://storage.mds.yandex.net/get-mturk/43447/43e36dc4-1765-40f8-bad0-1d54853f775d.png	почта gmail вход	https://www.google.com/intl/ru/gmail/about/for-work/	https://www.gmail.com/mail/help/intl/ru/about.html?de	eq	88.77%		
https://storage.mds.yandex.net/get-mturk/65951/4747ae14-34eb-4eb3-9a0d-3f12250a7ea3.png	https://storage.mds.yandex.net/get-mturk/67555/504c5c5b-ffc9-4215-9c9b-8ac9711059f7.png	nehs d [ehufle минска	https://www.tez-tour.com/region.html?regionId=5734	https://www.HoliDay.by/countries/Egypt/hurgada/tours/iz-minska	snd	75.43%		
https://storage.mds.yandex.net/get-mturk/53208/d76a9e0d-f0d2-4c18-965d-b0f297fee5c5.png	https://storage.mds.yandex.net/get-mturk/145915/6a814dbd-e441-4f15-8b34-2e6d6b196b3c.png	вороний холм вов	https://cata.wowroad.info/?item=32313	https://tv-soyuz.ru/news/na-voroney-gore-ustanovili-krest-v-pamyat-o-vov	fst	92.31%		
https://storage.mds.yandex.net/get-mturk/168599/290bc4de-2804-4932-b850-3a3d70af2d89.png	https://storage.mds.yandex.net/get-mturk/56180/5b41698d-360e-45cb-aca3-2a5499c9667e.png	косметиста	https://kosmetista-ru.livejournal.com/	https://m.kosmetista.ru/index/page6/	fst	60.55%		
https://storage.mds.yandex.net/get-mturk/176892/d082349e-19db-4025-be4b-ce1209439877.png	https://storage.mds.yandex.net/get-mturk/53927/8c685101-06bc-4c0a-ac1b-2b692970045b.png	мазь вишневского	https://www.obozrevatel.com/health/lekarstva/maz-vishnevskogo.htm	http://boleznikogi.com/ot-chego-pomogaet-maz-vishnevskogo	snd	70.81%		
https://storage.mds.yandex.net/get-mturk/14636/a7584d64-333d-4cb6-aaf3-5a0582f6dc30.png	https://storage.mds.yandex.net/get-mturk/40311/090bc6f0-19fa-495a-bf1d-ad30f03bd305.png	asus m5a78l-m lx3 обзор	https://www.onlinetrade.ru/catalogue/materinskie_platy-c340/asus/fullreviews/materinskaya_plata_asus_m5a78l_m_lx3_am3_microatx-159664-r47435.html	https://ru.gecid.com/news/pervyy_vzglyad_na_novye_materinskie_platy_asus_m5a78l_i_m5a78l_le_dlya_soketa_amd_am3/	snd	84.42%		
https://storage.mds.yandex.net/get-mturk/44037/505fc43f-4eac-4a0d-8348-72b15fea07a5.png	https://storage.mds.yandex.net/get-mturk/67555/2fdc7f9a-a8c7-46d6-a3b5-1cd4ab0fa339.png	инвентарь программиста 2019	http://my-it-notes.com/2019/04/programming-interview-2019/	https://www.fl.ru/projects/3857845/php--mysql-inventar.html	snd	77.19%		
https://storage.mds.yandex.net/get-mturk/53927/2e176ef5-771b-4419-a663-94ba32dc6bed.png	https://storage.mds.yandex.net/get-mturk/66374/b5621355-b0f7-4999-a2c4-6ddb0adf5b5b.png	календарь дежурств пожарной охраны 2019 год	https://vk.com/topic-31039380_30240965	http://www.bezengi.ru/ru/node/312	fst	67.08%		
https://storage.mds.yandex.net/get-mturk/14636/0a86afac-cbd3-48e5-8106-242d16a7ab67.png	https://storage.mds.yandex.net/get-mturk/100555/2d19e5a0-f57f-4aa6-9d0d-693fb88d3e2f.png	почта gmail вход	https://e.mail.ru/login	https://yandex.ru/local/events/90733	snd	95.60%		
https://storage.mds.yandex.net/get-mturk/898483/2e3dfcaf-9756-456d-be9e-0b0aff9aa946.png	https://storage.mds.yandex.net/get-mturk/22497/8545928d-8871-4bd1-a2e7-0a3d81cee17f.png	вороний холм вов	https://cata.wowroad.info/?item=60935	https://www.BiblioFond.ru/view.aspx?id=800894	fst	78.05%		
https://storage.mds.yandex.net/get-mturk/67555/1fe568fc-d08b-48d9-8f65-3a20dbb12cff.png	https://storage.mds.yandex.net/get-mturk/40190/c832619f-6c8c-4948-90d3-474ba0433e97.png	nehs d [ehufle минска	https://LeTour.by/tury-v-hurgadu.html	https://intercity.by/tours/list/country/turkey/	fst	80.50%		
https://storage.mds.yandex.net/get-mturk/68142/de78bb6c-f918-4fb3-8111-bf02042eec28.png	https://storage.mds.yandex.net/get-mturk/55848/3ef0af4d-643f-4a89-a78f-344d310e225f.png	мазь вишневского	https://uplady.ru/zdorove/poleznye-sredstva/ot-chego-pomogaet-dlya-chego-primenyaetsya-maz-vishnevskogo-sostav-primenenie-analogi.html	https://oren.ru/pochemu-maz-vishnevskogo/	snd	89.60%		
https://storage.mds.yandex.net/get-mturk/26798/1f9e31a7-f76d-46af-a825-13af6c206a0d.png	https://storage.mds.yandex.net/get-mturk/44037/7d26e9ec-95ca-4233-a807-92608a8bcf7c.png	меновазин инструкция по применению для чего применяется	https://sovets.net/13178-menovazin-instrukciya-po-primeneniyu.html	http://www.rigla.ru/shop/forms/menovazin/	snd	70.68%		
https://storage.mds.yandex.net/get-mturk/52837/11532562-5d98-4d21-9886-ea22763bc668.png	https://storage.mds.yandex.net/get-mturk/27366/3458078d-4da2-4873-a779-2f2d872d6751.png	меновазин инструкция по применению для чего применяется	https://spa-rus.ru/instrukcii/menovazin-ot-davlenija-primenenie-pobochnye-javlenija.html	https://proartrit.ru/menovazin-instruktsiya-po-primeneniyu/	snd	85.71%		
https://storage.mds.yandex.net/get-mturk/22497/e0f7fc6d-0c8e-44e6-8f7c-79f1d32817d5.png	https://storage.mds.yandex.net/get-mturk/34220/ef1db5e9-6cce-463f-8758-e4faa0f1ed73.png	samsung galaxy watch и samsung galaxy watch active	https://mobile-review.com/news/opublikovan-predpolagaemyj-oblik-samsung-galaxy-watch-active-2	https://www.mvideo.ru/products/smart-chasy-samsung-galaxy-watch-active-sm-r500-nezhnaya-pudra-30043073	fst	70.62%		
https://storage.mds.yandex.net/get-mturk/36745/b23ce02c-258d-4a24-885b-19800e3a48a4.png	https://storage.mds.yandex.net/get-mturk/62493/498c7889-ef83-4053-b828-33794b403383.png	Пенсионерам скидки	https://yaroslavl.buranrussia.ru/pensioneram-skidka/	https://globuss24.ru/qa/magazin-delaet-pensioneram-skidku-na-opredelennoe-kolicestvo-procentov-ot	fst	63.40%		
https://storage.mds.yandex.net/get-mturk/33284/5ea3287a-56bb-465f-865f-84db08e82ae4.png	https://storage.mds.yandex.net/get-mturk/64761/0f8c3790-78e5-4bb2-9ed7-a2269198acbc.png	инвентарь программиста 2019	https://videosmile.ru/lessons/read/gotovyie-sborki-kompyuterov-dlya-rabotyi-s-video-i-grafikoy-200419.html	https://toster.ru/q/535674	snd	97.08%		
https://storage.mds.yandex.net/get-mturk/64113/342a791e-ff46-4b93-86b6-807f1db10863.png	https://storage.mds.yandex.net/get-mturk/57914/64627872-edab-4cfe-9893-7fc7e4984681.png	меновазин инструкция по применению для чего применяется	https://dolgojit.net/menovazin.php	https://zslife.ru/vse-o-zdorove/menovazin-ot-chego-pomogaet.html	snd	74.70%		
https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	https://storage.mds.yandex.net/get-mturk/477630/5c85a4f8-de84-4176-adf1-967d36db9e81.png	samsung galaxy watch и samsung galaxy watch active	https://www.samsung.com/ru/wearables/galaxy-watch-active-r500/SM-R500NZSASER/	https://csvid.net/w/samsung+galaxy+watch+active	fst	93.22%		
https://storage.mds.yandex.net/get-mturk/68142/45c4c147-0b4a-4e5b-a78e-78edbb440855.png	https://storage.mds.yandex.net/get-mturk/36745/b23ce02c-258d-4a24-885b-19800e3a48a4.png	Пенсионерам скидки	http://csm-yar.ru/pensioneram.html	https://yaroslavl.buranrussia.ru/pensioneram-skidka/	fst	98.47%		
https://storage.mds.yandex.net/get-mturk/34220/3dde56bc-4d75-41dd-baa5-e3b8b7de3f9f.png	https://storage.mds.yandex.net/get-mturk/40190/f4b62983-1911-43aa-a855-7e2bcb43cb67.png	вороний холм вов	https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%8C%D1%8F_%D0%B3%D0%BE%D1%80%D0%B0	http://www.headwow.ru/?quest=163	fst	87.40%		
https://storage.mds.yandex.net/get-mturk/243965/ceedd8c1-4a34-40d1-982e-4aeb9580b02b.png	https://storage.mds.yandex.net/get-mturk/52837/11532562-5d98-4d21-9886-ea22763bc668.png	меновазин инструкция по применению для чего применяется	https://womanadvice.ru/ot-chego-pomogaet-menovazin-i-kak-ego-pravilno-primenyat	https://spa-rus.ru/instrukcii/menovazin-ot-davlenija-primenenie-pobochnye-javlenija.html	fst	99.76%		
https://storage.mds.yandex.net/get-mturk/14636/0a86afac-cbd3-48e5-8106-242d16a7ab67.png	https://storage.mds.yandex.net/get-mturk/135075/786f80ca-7c73-48c3-bcbf-a85476a09c55.png	почта gmail вход	https://e.mail.ru/login	https://gmail.com/	snd	92.08%		
https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	https://storage.mds.yandex.net/get-mturk/51762/e74aea81-b3ef-46fd-aae8-30ef84c4c617.png	календарь дежурств пожарной охраны 2019 год	https://pikabu.ru/story/avtraliyskie_pozharnyie_vyipustili_kalendar_na_2019_6211315	https://pressa.tv/foto/86590-novyy-kalendar-ot-avstraliyskih-pozharnyh-na-2019-god.html	fst	98.94%		
https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	https://storage.mds.yandex.net/get-mturk/767103/567d3c25-4728-46fa-8ef0-af5ec43a503c.png	инвентарь программиста 2019	https://geekhacker.ru/sborka-igrovogo-pk/	https://g2019.su/den-programmista-v-rossii/	fst	54.79%		
https://storage.mds.yandex.net/get-mturk/150625/2b37b810-2204-43ff-b2b4-392c566ff391.png	https://storage.mds.yandex.net/get-mturk/39194/84fec103-0b12-4d04-9848-bd9f69fac3d0.png	Пенсионерам скидки	https://ToShop.ru/actions.aspx?Select=Pensioner	https://lgotypro.ru/lgoty-pensioneram-v-jaroslavskoj-oblasti/	snd	95.35%		
https://storage.mds.yandex.net/get-mturk/200217/d3a4750b-27e9-43e6-86c6-e9ad24894139.png	https://storage.mds.yandex.net/get-mturk/62493/498c7889-ef83-4053-b828-33794b403383.png	Пенсионерам скидки	http://yaroslavl.incred.ru/vkladi/pensionnie/	https://globuss24.ru/qa/magazin-delaet-pensioneram-skidku-na-opredelennoe-kolicestvo-procentov-ot	fst	99.71%		
https://storage.mds.yandex.net/get-mturk/51636/3383c043-2859-4f33-8f59-0a1f1e05789d.png	https://storage.mds.yandex.net/get-mturk/52137/bb2d9f3f-2580-4bb2-af94-617d94ab2b24.png	asus m5a78l-m lx3 обзор	https://www.youtube.com/watch?v=SHNhrzysfFc	https://www.citilink.ru/catalog/computers_and_notebooks/parts/motherboards/695156/obzory/	snd	93.71%		
https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	https://storage.mds.yandex.net/get-mturk/36745/72561ba8-ffbc-44b6-b5e4-0e327c039cad.png	samsung galaxy watch и samsung galaxy watch active	https://www.samsung.com/global/galaxy/galaxy-watch-active/	https://keddr.com/2019/07/v-set-slili-ofitsialnyie-renderyi-samsung-galaxy-note10-i-galaxy-watch-active-2/	fst	88.88%		
https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	https://storage.mds.yandex.net/get-mturk/30623/701b5b66-b6a1-4e43-8e19-4863c4226bc7.png	календарь дежурств пожарной охраны 2019 год	https://pikabu.ru/story/avtraliyskie_pozharnyie_vyipustili_kalendar_na_2019_6211315	https://ok.ru/firemanclub/topic/66952209847629	snd	93.37%		
https://storage.mds.yandex.net/get-mturk/67555/504c5c5b-ffc9-4215-9c9b-8ac9711059f7.png	https://storage.mds.yandex.net/get-mturk/25542/bb103b2b-8981-482d-b7c7-192634f94561.png	nehs d [ehufle минска	https://www.HoliDay.by/countries/Egypt/hurgada/tours/iz-minska	https://www.bgoperator.ru/price.shtml?action=price&tid=211&flt=100410000047&flt2=100510397261	snd	72.53%		
https://storage.mds.yandex.net/get-mturk/68142/de78bb6c-f918-4fb3-8111-bf02042eec28.png	https://storage.mds.yandex.net/get-mturk/369523/57137af2-afd0-41f2-ad9f-36cc478e233a.png	мазь вишневского	https://uplady.ru/zdorove/poleznye-sredstva/ot-chego-pomogaet-dlya-chego-primenyaetsya-maz-vishnevskogo-sostav-primenenie-analogi.html	https://russian7.ru/post/maz-vishnevskogo-kakoy-vred-ona-mozhet/	fst	80.82%		
https://storage.mds.yandex.net/get-mturk/40252/0484c549-193e-437e-88bc-5fb92cb13686.png	https://storage.mds.yandex.net/get-mturk/64113/9c7fe0da-bf86-4260-bd83-27721c0f3e8c.png	почта gmail вход	http://pc4me.ru/3122.html	http://hsl.guru/gmail-com-pochta-vhod-v-gugl-pochtu/	snd	75.43%		
https://storage.mds.yandex.net/get-mturk/243965/ceedd8c1-4a34-40d1-982e-4aeb9580b02b.png	https://storage.mds.yandex.net/get-mturk/57914/64627872-edab-4cfe-9893-7fc7e4984681.png	меновазин инструкция по применению для чего применяется	https://womanadvice.ru/ot-chego-pomogaet-menovazin-i-kak-ego-pravilno-primenyat	https://zslife.ru/vse-o-zdorove/menovazin-ot-chego-pomogaet.html	snd	97.45%		
https://storage.mds.yandex.net/get-mturk/108096/055cc7ba-9640-4a92-ae30-59caef0cd2b8.png	https://storage.mds.yandex.net/get-mturk/53927/8c685101-06bc-4c0a-ac1b-2b692970045b.png	мазь вишневского	https://indicator.ru/article/2017/07/20/maz-vishnevskogo/	http://boleznikogi.com/ot-chego-pomogaet-maz-vishnevskogo	snd	79.95%		
https://storage.mds.yandex.net/get-mturk/108096/055cc7ba-9640-4a92-ae30-59caef0cd2b8.png	https://storage.mds.yandex.net/get-mturk/59150/bf281503-26b7-4141-8225-230f9de348a6.png	мазь вишневского	https://indicator.ru/article/2017/07/20/maz-vishnevskogo/	https://rasteniya-lecarstvennie.ru/2795-maz-vishnevskogo-primenenie-instrukciya-po-primeneniyu-pokazaniya-protivopokazaniya.html	fst	62.49%		
https://storage.mds.yandex.net/get-mturk/30140/6d22a7fc-891b-409b-bce8-ee13e05d93e5.png	https://storage.mds.yandex.net/get-mturk/40190/f4b62983-1911-43aa-a855-7e2bcb43cb67.png	вороний холм вов	https://db.rising-gods.de/?object=108	http://www.headwow.ru/?quest=163	snd	50.06%		
https://storage.mds.yandex.net/get-mturk/477630/5c85a4f8-de84-4176-adf1-967d36db9e81.png	https://storage.mds.yandex.net/get-mturk/100555/68d18efb-a217-490a-97ec-3db6a0093d26.png	samsung galaxy watch и samsung galaxy watch active	https://csvid.net/w/samsung+galaxy+watch+active	https://4pda.ru/2019/04/18/357031/	snd	60.58%		
https://storage.mds.yandex.net/get-mturk/67555/504c5c5b-ffc9-4215-9c9b-8ac9711059f7.png	https://storage.mds.yandex.net/get-mturk/398779/380d6c74-8e65-4c91-99bf-1c67fb6c5581.png	nehs d [ehufle минска	https://www.HoliDay.by/countries/Egypt/hurgada/tours/iz-minska	https://www.holiday.by/countries/Egypt/hurgada/tours	fst	94.42%		
https://storage.mds.yandex.net/get-mturk/139042/e6da2654-dc6a-4ba1-9f91-e1f2f4bd8f7e.png	https://storage.mds.yandex.net/get-mturk/67555/2fdc7f9a-a8c7-46d6-a3b5-1cd4ab0fa339.png	инвентарь программиста 2019	https://www.network-inventory-advisor.com/best-hardware-inventory-software.html	https://www.fl.ru/projects/3857845/php--mysql-inventar.html	fst	100.00%	fst	
https://storage.mds.yandex.net/get-mturk/55141/ccc08ce3-68ae-45fc-8356-f944bf3a41eb.png	https://storage.mds.yandex.net/get-mturk/64929/d83b5436-8f73-416c-b56f-0083352d5f1d.png	инвентарь программиста 2019	https://comprost.ru/komplektuiushchie/sborka-pc/vybor-ofisnogo-kompiutera-2019	https://proglib.io/p/gamedev-beginning/	snd	95.51%		
https://storage.mds.yandex.net/get-mturk/29516/c843b337-deff-47a6-bfce-b77cc5848bbb.png	https://storage.mds.yandex.net/get-mturk/100555/2d19e5a0-f57f-4aa6-9d0d-693fb88d3e2f.png	почта gmail вход	https://apps.apple.com/ru/app/gmail-%D0%BF%D0%BE%D1%87%D1%82%D0%B0-%D0%BE%D1%82-google/id422689480	https://yandex.ru/local/events/90733	fst	94.81%		
https://storage.mds.yandex.net/get-mturk/23304/b7d7c1e3-dc67-48e5-8df6-19cba37754ae.png	https://storage.mds.yandex.net/get-mturk/10503/ac0103d9-4195-4eb0-9acf-53bcbcccf71e.png	косметиста	http://irecommend.ru/users/kosmetista?page=1	https://kosmetista.ru/	snd	89.77%		
https://storage.mds.yandex.net/get-mturk/23442/e8a47c1e-04eb-4af9-9aaf-38e29ccb1d59.png	https://storage.mds.yandex.net/get-mturk/55848/a141d9e1-d667-41e1-a7c0-75a42f37dd5d.png	asus m5a78l-m lx3 обзор	https://www.nix.ru/autocatalog/motherboards_asustek/ASUS-M5A78L-M-LX3-RTL-SocketAM3-plus-AMD-760G-PCI-E-plus-SVGA-plus-GbLAN-SATA-RAID-MicroATX-2DDR3_139673.html	https://market.yandex.ru/product--materinskaia-plata-asus-m5a78l-m-lx3/7867662/spec	fst	60.55%		
https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	https://storage.mds.yandex.net/get-mturk/36866/c60e5590-ae5e-473d-b385-e73741e5e112.png	инвентарь программиста 2019	https://geekhacker.ru/sborka-igrovogo-pk/	https://habr.com/post/431654/	snd	91.79%		
https://storage.mds.yandex.net/get-mturk/66374/b5621355-b0f7-4999-a2c4-6ddb0adf5b5b.png	https://storage.mds.yandex.net/get-mturk/30623/701b5b66-b6a1-4e43-8e19-4863c4226bc7.png	календарь дежурств пожарной охраны 2019 год	http://www.bezengi.ru/ru/node/312	https://ok.ru/firemanclub/topic/66952209847629	fst	92.88%		
https://storage.mds.yandex.net/get-mturk/27366/3458078d-4da2-4873-a779-2f2d872d6751.png	https://storage.mds.yandex.net/get-mturk/57914/64627872-edab-4cfe-9893-7fc7e4984681.png	меновазин инструкция по применению для чего применяется	https://proartrit.ru/menovazin-instruktsiya-po-primeneniyu/	https://zslife.ru/vse-o-zdorove/menovazin-ot-chego-pomogaet.html	fst	93.84%		
https://storage.mds.yandex.net/get-mturk/15921/f53ca806-df09-4fe2-99f4-f3902b191deb.png	https://storage.mds.yandex.net/get-mturk/34220/ef1db5e9-6cce-463f-8758-e4faa0f1ed73.png	samsung galaxy watch и samsung galaxy watch active	http://www.akclip.com/clip-samsung-watch-samsung-galaxy-watch-vs-galaxy-wat_zsCVpuNPAtUQ	https://www.mvideo.ru/products/smart-chasy-samsung-galaxy-watch-active-sm-r500-nezhnaya-pudra-30043073	fst	92.03%		
https://storage.mds.yandex.net/get-mturk/67456/e2018061-b8c1-4e59-91b2-ed050933c7e6.png	https://storage.mds.yandex.net/get-mturk/30623/701b5b66-b6a1-4e43-8e19-4863c4226bc7.png	календарь дежурств пожарной охраны 2019 год	https://spravka01.ru/grafik_karaulov/	https://ok.ru/firemanclub/topic/66952209847629	fst	70.99%		
https://storage.mds.yandex.net/get-mturk/33284/be8eacc5-9e81-4ee3-9be7-7a70831356c9.png	https://storage.mds.yandex.net/get-mturk/40252/0484c549-193e-437e-88bc-5fb92cb13686.png	почта gmail вход	https://ru.wikipedia.org/wiki/Gmail	http://pc4me.ru/3122.html	fst	91.73%		
https://storage.mds.yandex.net/get-mturk/15935/cff21d2a-96d6-48ca-a1d7-60fb1e8613aa.png	https://storage.mds.yandex.net/get-mturk/476213/d4959547-01a4-4b36-92fb-ff86dbe5ad6c.png	меновазин инструкция по применению для чего применяется	https://simptom-lechenie.ru/menovazin-instrukciya-po-primeneniyu.html	https://medside.ru/menovazin	fst	69.18%		
https://storage.mds.yandex.net/get-mturk/23304/b7d7c1e3-dc67-48e5-8df6-19cba37754ae.png	https://storage.mds.yandex.net/get-mturk/57289/beb3ea70-5946-4a16-8b16-b6b30bb915f1.png	косметиста	http://irecommend.ru/users/kosmetista?page=1	https://www.facebook.com/kosmetista.ru	snd	95.21%		
https://storage.mds.yandex.net/get-mturk/30140/6d22a7fc-891b-409b-bce8-ee13e05d93e5.png	https://storage.mds.yandex.net/get-mturk/34220/3dde56bc-4d75-41dd-baa5-e3b8b7de3f9f.png	вороний холм вов	https://db.rising-gods.de/?object=108	https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%8C%D1%8F_%D0%B3%D0%BE%D1%80%D0%B0	snd	92.65%		
https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	https://storage.mds.yandex.net/get-mturk/43447/90cb82de-27b4-48a6-85f0-c49c0f80695a.png	календарь дежурств пожарной охраны 2019 год	https://pikabu.ru/story/avtraliyskie_pozharnyie_vyipustili_kalendar_na_2019_6211315	https://fireguys.ru/grafik_karaulov/grafik-karaulov-na-2019-god-knizhnyi-format.html	snd	97.50%		
https://storage.mds.yandex.net/get-mturk/15921/f53ca806-df09-4fe2-99f4-f3902b191deb.png	https://storage.mds.yandex.net/get-mturk/477630/5c85a4f8-de84-4176-adf1-967d36db9e81.png	samsung galaxy watch и samsung galaxy watch active	http://www.akclip.com/clip-samsung-watch-samsung-galaxy-watch-vs-galaxy-wat_zsCVpuNPAtUQ	https://csvid.net/w/samsung+galaxy+watch+active	snd	98.36%		
https://storage.mds.yandex.net/get-mturk/200217/d3a4750b-27e9-43e6-86c6-e9ad24894139.png	https://storage.mds.yandex.net/get-mturk/150625/2b37b810-2204-43ff-b2b4-392c566ff391.png	Пенсионерам скидки	http://yaroslavl.incred.ru/vkladi/pensionnie/	https://ToShop.ru/actions.aspx?Select=Pensioner	snd	51.66%		
https://storage.mds.yandex.net/get-mturk/10503/ac0103d9-4195-4eb0-9acf-53bcbcccf71e.png	https://storage.mds.yandex.net/get-mturk/108096/9fcef3cd-51b5-4e46-83a0-8aa3ad55f103.png	косметиста	https://kosmetista.ru/	https://www.facebook.com/Kosmetista.ru	snd	86.57%		
https://storage.mds.yandex.net/get-mturk/34220/64a651ea-9925-4e15-ae48-d6376de2a7db.png	https://storage.mds.yandex.net/get-mturk/55848/3ef0af4d-643f-4a89-a78f-344d310e225f.png	мазь вишневского	https://yandex.ru/health/pills/product/liniment-balzamicheskij-po-vishnevskomu-33723	https://oren.ru/pochemu-maz-vishnevskogo/	snd	84.12%		
https://storage.mds.yandex.net/get-mturk/64929/d83b5436-8f73-416c-b56f-0083352d5f1d.png	https://storage.mds.yandex.net/get-mturk/67555/2fdc7f9a-a8c7-46d6-a3b5-1cd4ab0fa339.png	инвентарь программиста 2019	https://proglib.io/p/gamedev-beginning/	https://www.fl.ru/projects/3857845/php--mysql-inventar.html	fst	92.24%		
https://storage.mds.yandex.net/get-mturk/44037/505fc43f-4eac-4a0d-8348-72b15fea07a5.png	https://storage.mds.yandex.net/get-mturk/36866/c60e5590-ae5e-473d-b385-e73741e5e112.png	инвентарь программиста 2019	http://my-it-notes.com/2019/04/programming-interview-2019/	https://habr.com/post/431654/	fst	84.17%		
