INPUT:id	INPUT:text	OUTPUT:label	ASSIGNMENT:worker_id	ASSIGNMENT:assignment_id
411	"Люди, кто подключился в июле на оптоволокно от ""Ростелекома""- оплату правильно начислили за август или нет? Откликнитесь!"	ban_insult_hard	d6149625-2b88-42b9-a4bf-548dbb203baa	ea26f419-94db-449b-9667-d15ed91fdfa4
411	"Люди, кто подключился в июле на оптоволокно от ""Ростелекома""- оплату правильно начислили за август или нет? Откликнитесь!"	ad	9cb297e6-fe85-4cb8-ab49-6858740c98bf	3e71f1cc-2dc0-4e94-a1fd-cc037418d752
412	Тренера женской сборной России по биатлону, который получил травму в Тюмени, прооперируют. Отсутствие наставника не скажется на подготовке. https://www.tumen.kp.ru/online/news/4007248/	not_ad	f966a7d9-0d32-40ec-b0f8-46804664d69a	7880d901-07cd-461f-bf7f-a469beda6661
412	Тренера женской сборной России по биатлону, который получил травму в Тюмени, прооперируют. Отсутствие наставника не скажется на подготовке. https://www.tumen.kp.ru/online/news/4007248/	ban_shock_content	282b0da2-afca-4286-a564-b5c335d654cd	b2d33557-f4c0-4bab-8435-d220d3c212b3
412	Тренера женской сборной России по биатлону, который получил травму в Тюмени, прооперируют. Отсутствие наставника не скажется на подготовке. https://www.tumen.kp.ru/online/news/4007248/	ad	7613f982-8d33-4e12-a57d-9a0f5736e449	3d8fe9b3-543d-4f67-be43-5566fbb1a730
413	Что делать, если водитель маршрутки постоянно громко говорит на весь автомобиль по телефону? Постоянно при этой едет медленно. Если ему сказать что-нибудь - он хамит.	ban_shock_content	cb855fce-13f2-4da1-8377-823a4758fce6	667fff86-98c0-4f70-b0ca-379b16ef94c7
413	Что делать, если водитель маршрутки постоянно громко говорит на весь автомобиль по телефону? Постоянно при этой едет медленно. Если ему сказать что-нибудь - он хамит.	not_ad	eb469a2c-41e7-4f83-afc6-51921d8c6dd4	b387bce2-eb3a-41c4-b38b-fd1c23bc89e1
413	Что делать, если водитель маршрутки постоянно громко говорит на весь автомобиль по телефону? Постоянно при этой едет медленно. Если ему сказать что-нибудь - он хамит.	ad	9cfcb5c7-c864-4cab-b36b-c3e4377bf936	56b17c28-af0f-4eda-87bc-18e127544317
414	Добрый вечер! Нам горячую воду дали! Столько ждали, все лето. Даже писала в администрацию. Думала, что весь год будет тазика мыться. А тут как барыня! А что у вас с водой?	ban_insult_hard	41b391fd-a209-4a74-a8f9-c9c0384f5fb8	25f89766-a22b-4fa0-8be0-76eb9dce1b0a
414	Добрый вечер! Нам горячую воду дали! Столько ждали, все лето. Даже писала в администрацию. Думала, что весь год будет тазика мыться. А тут как барыня! А что у вас с водой?	ban_shock_content	ee6aea33-16ea-49e8-a001-fe10bf025d29	1b15c26d-9a2d-4894-b213-873365d6d760
414	Добрый вечер! Нам горячую воду дали! Столько ждали, все лето. Даже писала в администрацию. Думала, что весь год будет тазика мыться. А тут как барыня! А что у вас с водой?	not_ad	62d170c7-2345-4740-a4f7-dd78e97c25da	182c643c-503f-4dbf-ae0d-94e18a29478f
415	11-00 31 августа 2020г. Павловск Декабристов 37. У школы припаркована TOYOTA CAMRY которой с такими  номерами, видимо, можно все. Даже ехать по встречке и вытаптывать газон у школы	ad	05a09706-9a9f-41e6-8f04-bfffe3086903	0571c2d2-8c51-4bbe-ae9f-67d87442c330
415	11-00 31 августа 2020г. Павловск Декабристов 37. У школы припаркована TOYOTA CAMRY которой с такими  номерами, видимо, можно все. Даже ехать по встречке и вытаптывать газон у школы	ad	c3e9140b-4d41-4f51-9711-4ca29bfc7b3a	80938fdc-2f07-4e8d-9189-f6e2f3343b46
415	11-00 31 августа 2020г. Павловск Декабристов 37. У школы припаркована TOYOTA CAMRY которой с такими  номерами, видимо, можно все. Даже ехать по встречке и вытаптывать газон у школы	ad	7892fcdb-3b0a-4e80-b258-a706b1daa79a	edc04dab-5b28-4c74-a4ed-c90500d5cf08
416	Юрий Озеров назначен главой управы нашего района. Поздравляем!🎉  Давайте напишем ему обращений в работу. Какие проблемы у нас есть в районе? Кидайте в комменты👇🏻📷	ban_shock_content	ee856aed-77ae-4399-846c-856a1e421461	e5614634-8545-4e3e-bf3e-574185166f3e
416	Юрий Озеров назначен главой управы нашего района. Поздравляем!🎉  Давайте напишем ему обращений в работу. Какие проблемы у нас есть в районе? Кидайте в комменты👇🏻📷	not_ad	9da9aa7d-c469-41b5-ac6c-723885d75574	454223ca-7002-41b3-b2cb-8d9bb51cc110
416	Юрий Озеров назначен главой управы нашего района. Поздравляем!🎉  Давайте напишем ему обращений в работу. Какие проблемы у нас есть в районе? Кидайте в комменты👇🏻📷	ad	232c9f70-81ed-455f-bc7d-0a73c3a020ea	c1e57bfc-a70b-4f99-978f-0fe1acae7d6e
417	Как относитесь к непьющим друзьям в компании? Есть такие? Думаете они действительно отдыхают и расслабляются в тот момент, когда все творят дикие вещи и пьют без меры?	ban_insult_hard	92bb6605-56cc-42ba-ae54-ec81e34bca86	309a1177-b1f5-4782-a458-4cb139087344
417	Как относитесь к непьющим друзьям в компании? Есть такие? Думаете они действительно отдыхают и расслабляются в тот момент, когда все творят дикие вещи и пьют без меры?	ad	82aa09cb-603a-4a8b-a552-5862e6d85554	febb5ff7-49a2-41d5-bb8c-31408e306a16
417	Как относитесь к непьющим друзьям в компании? Есть такие? Думаете они действительно отдыхают и расслабляются в тот момент, когда все творят дикие вещи и пьют без меры?	ban_insult_hard	00c7f3fd-e750-443b-a236-b4515711f7ae	d3283adf-0d6c-4ee7-88f5-e93b5253d746
418	На оживлённом перекрестке Доватора/Худякова/Энгельса второй день не работает светофор, администрация наверное ждёт человеческие жертвы. Примите меры в конце концов!	ban_insult_hard	e1a31359-f5b6-43b3-a879-291df1c438fe	4e1eaf5e-1d1f-49e8-a573-80524b75d0c5
418	На оживлённом перекрестке Доватора/Худякова/Энгельса второй день не работает светофор, администрация наверное ждёт человеческие жертвы. Примите меры в конце концов!	ban_insult_hard	38fb7806-7855-4258-9ab7-a096bd1038d1	0521561e-2a38-4294-b18b-9accb24d0ae2
418	На оживлённом перекрестке Доватора/Худякова/Энгельса второй день не работает светофор, администрация наверное ждёт человеческие жертвы. Примите меры в конце концов!	not_ad	616b808e-b5c9-474b-99ac-66dc6f2b042a	ec43efc3-25b0-46b3-8cdd-010850161c5b
419	Иван Лукьянов заметил, что на Октябрьской, напротив 42 дома, при замене асфальта в дорожку закатали конус. Угадайте, через какой промежуток времени он забьётся мусором?	ban_insult_hard	2ee52c71-2160-43f2-9a6b-3cd3005d6af4	504842f7-bcc9-487a-aab4-0de3fd42ffa7
419	Иван Лукьянов заметил, что на Октябрьской, напротив 42 дома, при замене асфальта в дорожку закатали конус. Угадайте, через какой промежуток времени он забьётся мусором?	ban_insult_hard	3ea02966-e016-44e1-8093-e2e15faf5239	0fcd11ad-5e57-43f4-9f71-89d343a45cb4
419	Иван Лукьянов заметил, что на Октябрьской, напротив 42 дома, при замене асфальта в дорожку закатали конус. Угадайте, через какой промежуток времени он забьётся мусором?	ban_shock_content	0e4e6681-594f-4572-9e36-10baaec84adb	08ed2701-1e93-48ca-a9f4-a13d24ea32e2
420	Ангарские пруды решили почистить 👍🏻 Правда, пока только берег. Интересно, запустят ли ещё раз лодку со специальной пилой, чтобы водоросли подрезать 🤔  #бескудниково	ban_insult_hard	9b84e191-25dc-49ae-ac5c-3007c8b46a3a	f6c872f9-c188-4ec2-a53d-3d9b90c43567
420	Ангарские пруды решили почистить 👍🏻 Правда, пока только берег. Интересно, запустят ли ещё раз лодку со специальной пилой, чтобы водоросли подрезать 🤔  #бескудниково	ad	282b0da2-afca-4286-a564-b5c335d654cd	73f45ad4-2ead-468e-85e3-63b82ddd44f9
420	Ангарские пруды решили почистить 👍🏻 Правда, пока только берег. Интересно, запустят ли ещё раз лодку со специальной пилой, чтобы водоросли подрезать 🤔  #бескудниково	ban_shock_content	61c2fbcf-863f-4ceb-bd4a-4219a68df7e1	b02ea003-90ff-4cca-9714-77c9d5a6ef1f
421	вот цоя говорят по телевизору я жду перемен если он знал какие перемены творились тогда другую песню пел не надо печалиться не хочу не крого оскорбить время было такое	ban_shock_content	26843b83-17b2-4d61-a9c4-8df8c6eba5ed	1d37f419-ce22-4ac7-8089-f78d22c391aa
421	вот цоя говорят по телевизору я жду перемен если он знал какие перемены творились тогда другую песню пел не надо печалиться не хочу не крого оскорбить время было такое	ban_insult_hard	475e3d0b-3a51-4da1-b0e9-0d02dcd6295c	427c8d6f-c50a-4623-977d-f317fd6d2c63
421	вот цоя говорят по телевизору я жду перемен если он знал какие перемены творились тогда другую песню пел не надо печалиться не хочу не крого оскорбить время было такое	ban_insult_hard	9bc41da7-ebb6-4f83-b20d-eb849ba00c15	db9ca8e9-c1c6-405a-99b0-9c9b2be15b63
422	А у нас в доме  во всех квартирах  ОДН за эл/энергию резко подскочил,в июле было 7 квтч,то в августе стал 38 квтч. В квартире израсходовано всего 58 квтч (данные моей квартиры),выходит надо переходить жить в подъезд?	ad	9bc41da7-ebb6-4f83-b20d-eb849ba00c15	3ce94db5-2d22-44af-92d7-68499d1862d6
422	А у нас в доме  во всех квартирах  ОДН за эл/энергию резко подскочил,в июле было 7 квтч,то в августе стал 38 квтч. В квартире израсходовано всего 58 квтч (данные моей квартиры),выходит надо переходить жить в подъезд?	ad	3c836910-2d29-4414-84fc-49b7e00f9f4e	57219b01-6b71-4904-8d54-ad828c69967d
422	А у нас в доме  во всех квартирах  ОДН за эл/энергию резко подскочил,в июле было 7 квтч,то в августе стал 38 квтч. В квартире израсходовано всего 58 квтч (данные моей квартиры),выходит надо переходить жить в подъезд?	not_ad	ee6aea33-16ea-49e8-a001-fe10bf025d29	45aa2c84-8085-4a75-9ebb-bddcaa93835d
423	Сколько можно терпеть!лётные учение в селе Дубровичи начинаются с 6 утра!и в выходные дни!хотя в городе действует режим тишины с 7:00 до 23:00!не спят все близко расположенные деревни!а здесь много стариков и детей!	ad	5f744d39-01aa-40f5-b361-baccf46f57c4	db53a245-f547-4248-8f00-e5fbb97b3a5a
423	Сколько можно терпеть!лётные учение в селе Дубровичи начинаются с 6 утра!и в выходные дни!хотя в городе действует режим тишины с 7:00 до 23:00!не спят все близко расположенные деревни!а здесь много стариков и детей!	ad	61332eba-d0d5-4385-adb3-edc27038bf68	5758fbba-0c93-4d2a-b36d-da132192f7a9
423	Сколько можно терпеть!лётные учение в селе Дубровичи начинаются с 6 утра!и в выходные дни!хотя в городе действует режим тишины с 7:00 до 23:00!не спят все близко расположенные деревни!а здесь много стариков и детей!	ban_shock_content	678e6deb-3275-4f08-90fc-7b963fe1ddf5	abe6f1a7-c427-4898-8c95-0e7d87a5484a
424	На Вучетича 11к1 меняют газовые трубы. По графику капремонта это должно было произойти только в 2027-29 гг 👀  Но газ - дело нешуточное, видимо решили перестраховаться 🙏🏻  Фото из ФБ: Наталия Сабитова #Тимирязевский	ad	160007ce-dfef-44a4-ba53-90e5cf48de30	1e036834-8003-437c-88d8-e6b7c2b297a0
424	На Вучетича 11к1 меняют газовые трубы. По графику капремонта это должно было произойти только в 2027-29 гг 👀  Но газ - дело нешуточное, видимо решили перестраховаться 🙏🏻  Фото из ФБ: Наталия Сабитова #Тимирязевский	ban_shock_content	b2346cea-7618-4b54-bbc2-97d0ae7b10eb	fd207d57-cc06-416b-86d0-24e8da25988d
424	На Вучетича 11к1 меняют газовые трубы. По графику капремонта это должно было произойти только в 2027-29 гг 👀  Но газ - дело нешуточное, видимо решили перестраховаться 🙏🏻  Фото из ФБ: Наталия Сабитова #Тимирязевский	ad	973dde34-e00d-4aa1-9119-9e34e35e4de0	9e868f86-0c5f-4ed7-9c19-e4f15f96d333
425	Скажите,а что происходит то? Отрезают газ на весь стояк,в воскресенье, газа в квартирах нет,соответственно ни приготовить ни искупаться,а завтра говорят не факт что будет,что за фигня?очередной развод на деньги?	ban_shock_content	ee5276b8-8085-4ebc-ba3b-7c2ac3da0aab	fedbed34-8ac7-4743-8090-97af35899b01
425	Скажите,а что происходит то? Отрезают газ на весь стояк,в воскресенье, газа в квартирах нет,соответственно ни приготовить ни искупаться,а завтра говорят не факт что будет,что за фигня?очередной развод на деньги?	ad	b91fa495-ee41-4ce8-911b-b1b150bc2af4	f013c2bb-975a-4b6c-8706-4020c2083b6f
425	Скажите,а что происходит то? Отрезают газ на весь стояк,в воскресенье, газа в квартирах нет,соответственно ни приготовить ни искупаться,а завтра говорят не факт что будет,что за фигня?очередной развод на деньги?	not_ad	7fe28b2d-eed6-4cff-81e8-6ddcbed1e6f4	7a00c6a4-1e4d-4098-93fd-8a0fc3dc7d6c
426	"В нарушение  всех правил в ТК ""Бульвар"" отсутствует вентиляция и масочный режим . При +24 на улице, в помещениях духота, рассадник вирусов. На просьбу включить вентиляцию и кондиционеры алминистрация отвечает отказом"	ban_insult_hard	7efbb34c-0bf9-49b5-b831-610dd70553d7	91617bd8-8e2e-4258-9203-c2838ae22c46
426	"В нарушение  всех правил в ТК ""Бульвар"" отсутствует вентиляция и масочный режим . При +24 на улице, в помещениях духота, рассадник вирусов. На просьбу включить вентиляцию и кондиционеры алминистрация отвечает отказом"	ban_shock_content	0651c17e-9eeb-4ef2-85a8-61d092f5667c	a020885d-49cc-4bd4-9f3c-4e8670bf90e8
426	"В нарушение  всех правил в ТК ""Бульвар"" отсутствует вентиляция и масочный режим . При +24 на улице, в помещениях духота, рассадник вирусов. На просьбу включить вентиляцию и кондиционеры алминистрация отвечает отказом"	ban_insult_hard	2ddbaac0-d545-4dcb-9116-8c85cf4be001	c642438e-1eb6-4a5c-9092-0a16e8457c0b
427	Добрый вечер! Сегодня дома Алтуфьевское шоссе 30 машина доставки утконос задела нашу машину. Подскажите, кто заказывал доставку в районе 19.00? Подъезд 3 напротив. Нужен номер заказа. Помогите, пожалуйста, кто знает! Спасибо!	ban_insult_hard	d6149625-2b88-42b9-a4bf-548dbb203baa	78c6e4bf-7425-4d33-9b53-28365e781d6c
427	Добрый вечер! Сегодня дома Алтуфьевское шоссе 30 машина доставки утконос задела нашу машину. Подскажите, кто заказывал доставку в районе 19.00? Подъезд 3 напротив. Нужен номер заказа. Помогите, пожалуйста, кто знает! Спасибо!	ad	b454409b-1eda-49f7-9ec8-9e71ee52a41c	d552d472-b8ec-4cdb-9025-059c38ccef69
427	Добрый вечер! Сегодня дома Алтуфьевское шоссе 30 машина доставки утконос задела нашу машину. Подскажите, кто заказывал доставку в районе 19.00? Подъезд 3 напротив. Нужен номер заказа. Помогите, пожалуйста, кто знает! Спасибо!	not_ad	52ef1c92-31b5-4d1f-b9a0-ba959be0ecdd	1de3d7de-0157-4c91-a393-80cd0647bea8
428	На Кожевнической улице в районе дома №1 до 16 декабря ограничено движение в связи с реконструкцией Павелецкой площади. В этом месте построят новый транспортный узел.  Подробности, когда что и где будут перекрывать, тут👇🏻	ban_insult_hard	de6ebd7d-c7a8-4455-b09f-c61474833311	e2de4a35-40fd-43fd-adf1-28d1152d37d1
428	На Кожевнической улице в районе дома №1 до 16 декабря ограничено движение в связи с реконструкцией Павелецкой площади. В этом месте построят новый транспортный узел.  Подробности, когда что и где будут перекрывать, тут👇🏻	ban_insult_hard	ed2351bc-d1f4-4db4-a625-ea0989fdc319	e3821646-8616-4a97-864d-52b4d1a760a6
428	На Кожевнической улице в районе дома №1 до 16 декабря ограничено движение в связи с реконструкцией Павелецкой площади. В этом месте построят новый транспортный узел.  Подробности, когда что и где будут перекрывать, тут👇🏻	ad	88ec29c5-a83b-452a-bab9-89f877b8d019	20fb178e-38de-4c16-b61e-b4419157016f
429	Видели уже систему видеонаблюдения у нас в метро?   Теперь она работает на всех станциях. Так будут искать пропавших без вести людей и преступников.  Кстати, потом собираются сделать систему оплаты проезда по скану лица! 😃	ban_insult_hard	538b3efe-ecb2-47f0-b391-940e889ed29b	e759bc8f-4754-483e-8a94-78dd1905d4ea
429	Видели уже систему видеонаблюдения у нас в метро?   Теперь она работает на всех станциях. Так будут искать пропавших без вести людей и преступников.  Кстати, потом собираются сделать систему оплаты проезда по скану лица! 😃	ban_shock_content	82aa09cb-603a-4a8b-a552-5862e6d85554	c5ad7096-35a5-4305-b99f-e822b038bc8d
429	Видели уже систему видеонаблюдения у нас в метро?   Теперь она работает на всех станциях. Так будут искать пропавших без вести людей и преступников.  Кстати, потом собираются сделать систему оплаты проезда по скану лица! 😃	not_ad	cd748c21-c2d5-4f3d-91ac-e68b06d49b98	0e7e8290-9bd1-4a1f-afad-8f199e3c3422
430	Когда маршрут 94 будет ходить как положено? Для жителей Малышково это головная боль  Многие едут на работу к 7:00 утра, и каждое утро ломают голову над вопросом, будет ли сегодня автобус. Вот уже четвёртый день нет рейса на 06.28..	ban_insult_hard	2f262250-7d7b-4be2-9da1-9adaabacc579	536fa95c-acbd-4528-874c-110ed47a80ba
430	Когда маршрут 94 будет ходить как положено? Для жителей Малышково это головная боль  Многие едут на работу к 7:00 утра, и каждое утро ломают голову над вопросом, будет ли сегодня автобус. Вот уже четвёртый день нет рейса на 06.28..	not_ad	c1468e43-abee-4fd6-9df4-bd027d4788ab	c8dc0f5a-25ae-4b4e-b17c-893ed3995797
430	Когда маршрут 94 будет ходить как положено? Для жителей Малышково это головная боль  Многие едут на работу к 7:00 утра, и каждое утро ломают голову над вопросом, будет ли сегодня автобус. Вот уже четвёртый день нет рейса на 06.28..	not_ad	bf91729e-6471-4e7c-a4fe-3ac865d2cb9d	de36cdd8-ad95-4bab-b4a3-792a2e8a7b28
431	Наконец то Рыбаков добился своего. Администрация и гибдд по его жалобам закроет улицу лужковскую для движения. Причём совсем, оставит только для движения пешеходов. Как вы думаете люди будут рады этой инициативе депуутата	not_ad	94a77b8d-7b23-44d2-ab9a-2ea0ba35384f	f220b950-2e43-4de4-9b4e-b78a6a7fa408
431	Наконец то Рыбаков добился своего. Администрация и гибдд по его жалобам закроет улицу лужковскую для движения. Причём совсем, оставит только для движения пешеходов. Как вы думаете люди будут рады этой инициативе депуутата	ban_insult_hard	ae74e91f-1662-4227-b868-a79a2bb93e16	fae2c162-8a3f-479a-86c3-10db0cf9427a
431	Наконец то Рыбаков добился своего. Администрация и гибдд по его жалобам закроет улицу лужковскую для движения. Причём совсем, оставит только для движения пешеходов. Как вы думаете люди будут рады этой инициативе депуутата	ban_insult_hard	63f1c9d1-a3e2-4e00-9411-5af782558a49	da1bdca7-b67a-4412-b406-4d593177989e
432	🦊Московские лисы совсем не боятся людей.  Их можно встретить во многих парках столицы.🌱  Вот, например, парке Покровское-Стрешнево рыженькая интересуется, что вкусного ей могут предложить. 🌰Орешки оказались ей не по вкусу.	not_ad	4bcb16fc-55c2-4d0f-b3de-f0c41d08a446	d99c6276-ff38-40b9-a920-892969f97ca7
432	🦊Московские лисы совсем не боятся людей.  Их можно встретить во многих парках столицы.🌱  Вот, например, парке Покровское-Стрешнево рыженькая интересуется, что вкусного ей могут предложить. 🌰Орешки оказались ей не по вкусу.	not_ad	c1468e43-abee-4fd6-9df4-bd027d4788ab	79c7b3d8-3164-43ba-9473-0c0ce9295993
432	🦊Московские лисы совсем не боятся людей.  Их можно встретить во многих парках столицы.🌱  Вот, например, парке Покровское-Стрешнево рыженькая интересуется, что вкусного ей могут предложить. 🌰Орешки оказались ей не по вкусу.	not_ad	aea0e5c3-f484-435e-bfc7-2c9acb9f7a90	72fc588b-5b0b-482d-9d0a-3bcd1802841f
433	Ivan Lyasnikov заметил бурильные машины возле перехода на Фонвизинской. Не стоит поднимать панику, его никто закрывать не собирается, там просто проводят проверку почвы. Это делается, чтобы предотвратить возможные обвалы на дороге.	ban_insult_hard	eef62010-f920-4cc1-b569-174f7b421beb	af2cb459-c49e-45ea-b1c6-897459dcee9c
433	Ivan Lyasnikov заметил бурильные машины возле перехода на Фонвизинской. Не стоит поднимать панику, его никто закрывать не собирается, там просто проводят проверку почвы. Это делается, чтобы предотвратить возможные обвалы на дороге.	not_ad	b207899c-a72e-4030-9e80-00fa1c7c6f54	816ebc03-441f-4f10-8a0f-1e9884f07cad
433	Ivan Lyasnikov заметил бурильные машины возле перехода на Фонвизинской. Не стоит поднимать панику, его никто закрывать не собирается, там просто проводят проверку почвы. Это делается, чтобы предотвратить возможные обвалы на дороге.	ban_insult_hard	bceff868-9534-4cf3-b6ac-0ae322f7ea2c	70711b48-540e-46c6-929a-86bd436dd938
434	Сейчас сезон яблок, груш и прочих фруктов в огородах. Решила купить соковыжималку, не пропадать же добру, компотов уже наварила. Посоветуйте отличную фирму, где цена соответствует качеству. Вообще стоит брать? Пользуетесь часто ей?	ban_shock_content	48b401b0-5bff-485f-a6d7-2e92f5d008f0	d91222ae-1009-4784-8e21-da4f68673bd4
434	Сейчас сезон яблок, груш и прочих фруктов в огородах. Решила купить соковыжималку, не пропадать же добру, компотов уже наварила. Посоветуйте отличную фирму, где цена соответствует качеству. Вообще стоит брать? Пользуетесь часто ей?	ban_shock_content	7c766ddf-48e2-48db-910f-35b52ced4349	b6cb2b6d-6824-4a5f-986e-0de8d2169fbd
434	Сейчас сезон яблок, груш и прочих фруктов в огородах. Решила купить соковыжималку, не пропадать же добру, компотов уже наварила. Посоветуйте отличную фирму, где цена соответствует качеству. Вообще стоит брать? Пользуетесь часто ей?	ban_shock_content	ee922b0a-9774-471f-9c90-480f4e7d5989	ae33adf8-bff6-4271-9140-332d60c650b8
435	А мне интересно, куда делись клещи? Раньше всё время писали и говорили в новостях, укушенных клещами возросло) Не ходить на кладбища, в парки, в лес.... А теперь коронавирус даже  клещей победил? Роспотребнадзор дайте информацию про  клещей!!!!	ban_insult_hard	d0a07a83-5825-4df5-845a-adc66261dd73	f3b8e942-1af1-42a0-a9a6-86abe81ee560
435	А мне интересно, куда делись клещи? Раньше всё время писали и говорили в новостях, укушенных клещами возросло) Не ходить на кладбища, в парки, в лес.... А теперь коронавирус даже  клещей победил? Роспотребнадзор дайте информацию про  клещей!!!!	ban_insult_hard	bad1fa17-dcb4-4d87-a8f0-cf57a2f5ae17	dd516e4d-d2a6-4365-bb86-0afc1649df1c
435	А мне интересно, куда делись клещи? Раньше всё время писали и говорили в новостях, укушенных клещами возросло) Не ходить на кладбища, в парки, в лес.... А теперь коронавирус даже  клещей победил? Роспотребнадзор дайте информацию про  клещей!!!!	ban_shock_content	604e199e-4210-4b49-adeb-536a15681a4b	dd8b23ef-2104-43c6-a100-4bc5f6e4ee54
436	"Много раз писал, что на остановке ""66-й квартал Кунцева"" нужно вернуть павильон. И вот хорошие новости - павильон почти готов! Совсем скоро там все доделают, и можно будет укрыться от дождя и посидеть, пока ждете автобус.  Снимками поделился Val."	ban_shock_content	2a2ebb91-ea82-4dae-81e1-6c258a187252	a8c62af8-789e-4097-a77c-5b79e956c098
436	"Много раз писал, что на остановке ""66-й квартал Кунцева"" нужно вернуть павильон. И вот хорошие новости - павильон почти готов! Совсем скоро там все доделают, и можно будет укрыться от дождя и посидеть, пока ждете автобус.  Снимками поделился Val."	ad	4d29a861-9e83-4371-9095-4e35cfcf78e7	92931ae6-d305-4462-bc14-78bd44a8fb90
436	"Много раз писал, что на остановке ""66-й квартал Кунцева"" нужно вернуть павильон. И вот хорошие новости - павильон почти готов! Совсем скоро там все доделают, и можно будет укрыться от дождя и посидеть, пока ждете автобус.  Снимками поделился Val."	ad	6549cd89-a250-4fa7-98be-98a43f673671	c3387f45-1ab8-4ba3-91d4-1abdd615e651
437	"Недавно писал вам про ""чудо-пандус"" на нашей станции. В Московско-Тверской пригородной пассажирской компанию, к которой относится ""Крюково"" пообещали, что пандус приведут в порядок до 1 октября. Что же, будем следить!  Источник: Зеленоград.ру"	ad	f59e142e-f46f-4050-830f-afb8a86ac277	f487cfe9-ad65-4386-b9de-9c4c3af9edd0
437	"Недавно писал вам про ""чудо-пандус"" на нашей станции. В Московско-Тверской пригородной пассажирской компанию, к которой относится ""Крюково"" пообещали, что пандус приведут в порядок до 1 октября. Что же, будем следить!  Источник: Зеленоград.ру"	ad	ac0f1983-d622-4be9-a59a-fa94ba695e24	69c11bdb-b769-45a2-b2ab-e34661171d99
437	"Недавно писал вам про ""чудо-пандус"" на нашей станции. В Московско-Тверской пригородной пассажирской компанию, к которой относится ""Крюково"" пообещали, что пандус приведут в порядок до 1 октября. Что же, будем следить!  Источник: Зеленоград.ру"	not_ad	b68cb871-f007-46f0-adf8-2f2a1d0a7fb8	b82b2f97-4807-4ee8-a7c2-4d3fdb425d1f
438	Хоть одна хорошая новость! Наша область перевыполнила поставленные федеральным центром задачи по обеспечению продовольственной безопасности. Уже более 4,5 миллиона тонн зерна собрали аграрии на полях нашего региона. Молодцы, что сказать!	ban_shock_content	4d6bef72-9d04-4047-920a-c068cd304b81	5542ab69-055a-420b-a121-a932cb84787a
438	Хоть одна хорошая новость! Наша область перевыполнила поставленные федеральным центром задачи по обеспечению продовольственной безопасности. Уже более 4,5 миллиона тонн зерна собрали аграрии на полях нашего региона. Молодцы, что сказать!	ban_shock_content	910aef9d-9317-4570-9ec8-7c32857273a0	f2181685-8206-4fb5-b46f-ad592701e8cf
438	Хоть одна хорошая новость! Наша область перевыполнила поставленные федеральным центром задачи по обеспечению продовольственной безопасности. Уже более 4,5 миллиона тонн зерна собрали аграрии на полях нашего региона. Молодцы, что сказать!	ad	156ece0c-c87f-471d-a70f-5aa846d1f0c3	f368936c-00b1-43c8-b5f6-afe3c51263d0
439	Сколько детям лет? Меня ребенок все донимал, морскую свинку еле отдали обратно. Сейчас 2 собаки, а ребенок свалил в Питер. Про собак не вспоминает даже. Так что заведите лучше рыбок. Их выгуливать не надо, ии даже если жрать хотят - не услышите	not_ad	4968c269-e45d-4ad4-8dfb-76467367126b	9f1cd3b7-4326-42e0-9a22-c6f670ea5b85
439	Сколько детям лет? Меня ребенок все донимал, морскую свинку еле отдали обратно. Сейчас 2 собаки, а ребенок свалил в Питер. Про собак не вспоминает даже. Так что заведите лучше рыбок. Их выгуливать не надо, ии даже если жрать хотят - не услышите	not_ad	fd6d00a0-b593-49e4-8666-148acf16237f	5fb69526-12b9-446e-aab4-197ca7f0ffd5
439	Сколько детям лет? Меня ребенок все донимал, морскую свинку еле отдали обратно. Сейчас 2 собаки, а ребенок свалил в Питер. Про собак не вспоминает даже. Так что заведите лучше рыбок. Их выгуливать не надо, ии даже если жрать хотят - не услышите	ad	9a286797-b66e-42ed-90bc-21c842a633cf	aab5e485-c433-4903-8f5a-3f2e788b8492
440	До 2024 годы у нас переедут в новые дома те, кто живет на:  - Винокурова, 22к2 - Винокурова, 24 (корпуса 1 и 2) - Нагорной, 19к1 - Нагорной, 7 (корпуса 2, 3, 4) - Ремизова, 11к1 - Севастопольском проспекте, 2  Можно начинать морально готовиться к переезду😁 Есть тут те, кто попал в программу реновации?	ban_shock_content	f7d98cb6-4bb9-49f3-8799-5937d931e05e	a07d5cf8-32aa-4429-912d-a73c784d9382
440	До 2024 годы у нас переедут в новые дома те, кто живет на:  - Винокурова, 22к2 - Винокурова, 24 (корпуса 1 и 2) - Нагорной, 19к1 - Нагорной, 7 (корпуса 2, 3, 4) - Ремизова, 11к1 - Севастопольском проспекте, 2  Можно начинать морально готовиться к переезду😁 Есть тут те, кто попал в программу реновации?	ad	b7f5b2ac-1d6e-4ec2-889e-d3d172502bba	098698d2-4552-44c3-9d9d-b0663841914b
440	До 2024 годы у нас переедут в новые дома те, кто живет на:  - Винокурова, 22к2 - Винокурова, 24 (корпуса 1 и 2) - Нагорной, 19к1 - Нагорной, 7 (корпуса 2, 3, 4) - Ремизова, 11к1 - Севастопольском проспекте, 2  Можно начинать морально готовиться к переезду😁 Есть тут те, кто попал в программу реновации?	ad	0294e7d4-da8c-498f-adf6-74c726a4b4a3	90dcdb1c-47a5-492a-bbd8-2cfc388bb2cd
